History Channel Functions Measurement Report

Measurements started at Date: 06-May-2023 Time: 14:20:27

Spectrometer ID : 0706001U1
Integration Time: 100.00 ms
Averages        : 8 scans

Description of the Function:

Integral: between  340.00 and  360.00 nm. Multiplied with:  1.0000. Scope Corrected for Dark Mode

Time         Seconds   Function Value
06:01:24  56459.065     242241.7764
06:01:35  56469.382     242922.5994
06:01:45  56479.674     242984.1989
06:01:56  56490.477     243626.9400
06:02:06  56500.503     243002.1948
06:02:16  56510.520     243090.3181
06:02:26  56521.019     243396.7862
06:02:36  56531.063     243257.4666
06:02:47  56541.866     243251.8971
06:02:57  56551.883     243764.1235
06:03:07  56562.194     243869.9540
06:03:18  56572.501     243869.8941
06:03:29  56583.303     243837.0401
06:03:39  56593.342     244042.0737
06:03:49  56603.345     244507.3934
06:03:59  56613.357     244497.4556
06:04:09  56623.376     244177.2306
06:04:19  56633.387     244296.7419
06:04:29  56643.396     244216.7851
06:04:39  56653.700     244786.1811
06:04:49  56664.006     244404.0305
06:05:00  56674.320     244862.9731
06:05:10  56684.325     245083.6058
06:05:20  56694.327     244905.8837
06:05:30  56704.357     245232.5754
06:05:40  56714.378     245250.4370
06:05:50  56724.391     245607.3108
06:06:00  56734.718     245594.0617
06:06:10  56744.729     245970.5937
06:06:20  56754.753     245811.6328
06:06:31  56765.263     245804.2538
06:06:41  56775.550     245564.6341
06:06:51  56785.558     245545.7713
06:07:01  56795.591     246154.6579
06:07:11  56805.596     245956.5932
06:07:21  56815.631     246363.7273
06:07:31  56825.649     246162.4842
06:07:41  56836.160     246755.4788
06:07:51  56846.171     246527.5773
06:08:02  56856.976     246579.7485
06:08:13  56867.297     246492.4425
06:08:23  56877.585     246555.5791
06:08:33  56887.593     246989.8773
06:08:43  56897.895     247232.1373
06:08:53  56908.184     247037.6528
06:09:04  56918.460     247289.2082
06:09:14  56928.494     247460.8568
06:09:25  56939.300     247785.0448
06:09:35  56949.918     247605.3554
06:09:46  56960.226     248258.1219
06:09:56  56970.517     248105.9054
06:10:06  56980.817     248164.2238
06:10:17  56991.615     248614.6341
06:10:27  57001.627     248505.4934
06:10:38  57012.427     249079.1064
06:10:48  57022.450     248508.9111
06:10:58  57032.463     248671.5034
06:11:09  57043.267     249410.5010
06:11:19  57054.066     249166.8279
06:11:30  57064.386     249765.3653
06:11:40  57074.397     249238.2525
06:11:50  57084.734     249751.4492
06:12:00  57095.029     249939.2540
06:12:11  57105.330     250057.6673
06:12:21  57115.341     250011.6114
06:12:31  57125.671     249897.4768
06:12:41  57136.184     250097.0848
06:12:52  57146.492     250759.3446
06:13:02  57156.814     250255.4624
06:13:12  57166.824     250434.1277
06:13:22  57176.837     250534.2970
06:13:32  57187.155     250535.3208
06:13:43  57197.466     250664.0064
06:13:54  57208.272     250568.5499
06:14:04  57219.076     250510.1246
06:14:15  57229.882     250828.4343
06:14:25  57239.893     250598.5574
06:14:36  57250.405     250925.0501
06:14:46  57260.432     250898.2716
06:14:56  57270.740     250544.8985
06:15:06  57280.755     250568.3964
06:15:16  57290.776     250679.3837
06:15:27  57301.581     250690.6415
06:15:37  57311.617     250804.5657
06:15:48  57322.215     250958.5343
06:15:58  57333.019     250663.3395
06:16:08  57343.028     250478.6466
06:16:19  57353.829     250738.9303
06:16:29  57364.140     251165.8446
06:16:39  57374.147     250772.8269
06:16:50  57384.946     250822.0525
06:17:01  57395.275     250424.2843
06:17:11  57405.599     250915.7687
06:17:21  57415.641     250757.7873
06:17:31  57425.962     250830.8654
06:17:42  57436.477     250993.9698
06:17:52  57446.526     251074.5685
06:18:02  57456.860     251094.9358
06:18:12  57466.892     251256.9115
06:18:22  57476.931     251324.2175
06:18:32  57486.956     251072.7860
06:18:42  57496.972     250389.9970
06:18:52  57506.992     251159.1182
06:19:02  57517.003     251211.6185
06:19:13  57527.328     251693.8959
06:19:23  57537.354     251173.9126
06:19:33  57547.396     251004.2476
06:19:43  57557.722     251394.4518
06:19:53  57567.757     251278.7903
06:20:03  57578.097     251532.1148
06:20:13  57588.111     251137.1409
06:20:23  57598.147     251421.4982
06:20:33  57608.178     251099.2503
06:20:44  57618.214     251386.5020
06:20:54  57628.227     250997.0839
06:21:04  57638.239     250953.9020
06:21:14  57648.868     251630.7609
06:21:24  57659.202     251274.9570
06:21:35  57669.530     251295.1922
06:21:45  57679.534     251083.6366
06:21:55  57689.577     250872.0455
06:22:05  57699.892     251412.1841
06:22:15  57709.931     251080.9525
06:22:25  57719.994     251245.2889
06:22:36  57730.325     251693.6398
06:22:46  57741.108     251624.8323
06:22:57  57751.914     250901.6094
06:23:08  57762.539     251242.7462
06:23:18  57772.574     251266.1791
06:23:28  57782.903     250629.6920
06:23:38  57792.948     251678.8872
06:23:49  57803.754     251562.0452
06:23:59  57814.038     251313.5380
06:24:09  57824.066     251475.9602
06:24:20  57834.594     251499.0479
06:24:30  57844.611     251434.2855
06:24:40  57854.681     251699.9636
06:24:50  57864.740     251420.1135
06:25:00  57874.757     251300.8688
06:25:10  57884.773     251227.0320
06:25:20  57894.785     251672.6321
06:25:30  57905.081     251674.2228
06:25:40  57915.131     251255.8285
06:25:50  57925.167     251710.6122
06:26:01  57935.495     251481.1450
06:26:11  57945.520     251067.1560
06:26:22  57956.324     251682.7511
06:26:32  57966.373     251427.2661
06:26:42  57976.396     251839.2344
06:26:52  57986.725     251807.8789
06:27:02  57996.765     251369.6828
06:27:12  58007.111     251553.7367
06:27:22  58017.136     251608.4239
06:27:32  58027.184     251229.0208
06:27:43  58037.212     251650.2871
06:27:53  58047.235     251721.4896
06:28:03  58057.266     251547.3974
06:28:13  58067.588     251507.5842
06:28:23  58077.622     251732.7579
06:28:33  58087.928     252085.2833
06:28:43  58097.936     251480.2717
06:28:54  58108.252     251443.9824
06:29:04  58118.273     251431.6796
06:29:14  58128.273     251465.5661
06:29:24  58138.327     251400.1465
06:29:34  58148.346     251764.9526
06:29:44  58158.659     251552.2261
06:29:54  58168.688     251220.8954
06:30:04  58178.729     252139.4882
06:30:14  58188.756     251619.0024
06:30:24  58199.067     251440.1506
06:30:35  58209.412     251180.0359
06:30:45  58219.436     251354.9453
06:30:55  58229.465     251600.7601
06:31:05  58239.499     251722.2552
06:31:15  58249.830     251773.4311
06:31:26  58260.453     252081.3683
06:31:36  58270.483     251847.4646
06:31:47  58281.281     251634.9733
06:31:57  58291.636     251943.1762
06:32:07  58301.658     251443.4310
06:32:18  58312.287     251238.9453
06:32:28  58322.304     251519.1465
06:32:38  58332.610     251105.6711
06:32:48  58342.954     251463.6137
06:32:58  58353.015     251116.8155
06:33:09  58363.349     251633.7888
06:33:19  58373.362     251611.5541
06:33:29  58383.392     251476.1363
06:33:39  58393.444     251566.7676
06:33:49  58403.767     251424.9167
06:33:59  58414.093     251683.3874
06:34:09  58424.102     251452.4133
06:34:19  58434.115     251095.7373
06:34:29  58444.132     251733.7050
06:34:39  58454.184     250982.1457
06:34:50  58464.219     251288.9453
06:35:00  58474.240     251075.8806
06:35:10  58484.558     251220.8706
06:35:20  58494.596     251306.0552
06:35:30  58504.650     251587.6777
06:35:41  58515.286     250965.8307
06:35:51  58525.402     251641.5800
06:36:01  58535.724     250933.3556
06:36:11  58545.751     251345.9062
06:36:21  58556.106     251383.6690
06:36:31  58566.149     250946.6824
06:36:42  58576.493     251494.2807
06:36:52  58586.509     251221.0463
06:37:02  58596.543     251219.1954
06:37:12  58606.581     251351.7571
06:37:22  58616.616     251323.7852
06:37:32  58626.941     251033.3892
06:37:43  58637.279     251236.7331
06:37:53  58647.613     251292.7229
06:38:03  58657.960     251243.5288
06:38:13  58668.020     251593.1373
06:38:23  58678.068     251245.2758
06:38:33  58688.119     251266.4643
06:38:43  58698.172     251085.8536
06:38:54  58708.205     251593.3348
06:39:04  58718.225     250879.4738
06:39:14  58728.269     251049.9122
06:39:24  58738.293     251125.5391
06:39:34  58748.335     251619.4597
06:39:44  58758.375     251425.3738
06:39:54  58768.405     251262.8138
06:40:04  58778.432     251829.5711
06:40:14  58788.776     251078.9279
06:40:24  58798.797     251453.8564
06:40:34  58809.139     251526.5905
06:40:44  58819.156     250761.2477
06:40:55  58829.214     251412.8029
06:41:05  58839.285     251484.2205
06:41:15  58849.294     251045.6342
06:41:25  58859.326     251407.1779
06:41:35  58869.654     251099.8701
06:41:45  58879.680     250783.6025
06:41:55  58889.694     251579.1660
06:42:05  58899.716     251177.9833
06:42:15  58909.763     251709.6808
06:42:25  58919.781     251326.1379
